"","Province.State","SNo","ObservationDate","Country.Region","Last.Update","Confirmed","Deaths","Recovered","lat","lng"
"1677","Liaoning",6525,"03/18/2020","China","2020-03-18T02:13:06",125,1,122,41.9437,122.529
"1678","Liaoning",5442,"03/14/2020","China","2020-03-14T00:13:05",125,1,113,41.9437,122.529
"1679","Liaoning",1815,"02/19/2020","China","2020-02-19T01:23:07",121,1,55,41.9437,122.529
"1680","Liaoning",13449,"04/09/2020","China","2020-04-09 23:09:19",144,2,132,41.9437,122.529
"1681","Liaoning",1590,"02/16/2020","China","2020-02-16T12:03:06",121,1,40,41.9437,122.529
"1682","Liaoning",10279,"03/30/2020","China","3/8/20 5:31",136,2,124,41.9437,122.529
"1683","Liaoning",4031,"03/08/2020","China","2020-03-08T05:13:06",125,1,109,41.9437,122.529
"1684","Liaoning",513,"02/01/2020","China","2/1/2020 15:23",64,0,1,41.9437,122.529
"1685","Liaoning",1366,"02/13/2020","China","2020-02-13T14:33:02",117,1,22,41.9437,122.529
"1686","Liaoning",2509,"02/27/2020","China","2020-02-27T14:13:06",121,1,93,41.9437,122.529
"1687","Liaoning",1515,"02/15/2020","China","2020-02-15T09:53:01",119,1,31,41.9437,122.529
"1688","Liaoning",7435,"03/21/2020","China","2020-03-20T01:43:03",126,2,122,41.9437,122.529
"1689","Liaoning",8735,"03/25/2020","China","2020-03-25 23:37:49",127,2,124,41.9437,122.529
"1690","Liaoning",11851,"04/04/2020","China","4/4/20 9:38",141,2,125,41.9437,122.529
"1691","Liaoning",16651,"04/19/2020","China","2020-04-19 23:49:05",146,2,142,41.9437,122.529
"1692","Liaoning",15371,"04/15/2020","China","2020-04-15 23:04:26",145,2,138,41.9437,122.529
"1693","Liaoning",12169,"04/05/2020","China","2020-04-05 23:13:44",142,2,126,41.9437,122.529
"1694","Liaoning",9346,"03/27/2020","China","2020-03-27 23:27:48",128,2,124,41.9437,122.529
"1695","Liaoning",286,"01/28/2020","China","1/28/20 23:00",34,0,0,41.9437,122.529
"1696","Liaoning",8433,"03/24/2020","China","2020-03-24 23:41:50",127,2,124,41.9437,122.529
"1697","Liaoning",58,"01/23/2020","China","1/23/20 17:00",3,0,0,41.9437,122.529
"1698","Liaoning",3806,"03/07/2020","China","2020-03-07T14:53:02",125,1,107,41.9437,122.529
"1699","Liaoning",6243,"03/17/2020","China","2020-03-17T12:13:13",125,1,120,41.9437,122.529
"1700","Liaoning",9039,"03/26/2020","China","2020-03-26 23:53:24",128,2,124,41.9437,122.529
"1701","Liaoning",1665,"02/17/2020","China","2020-02-17T11:13:16",121,1,43,41.9437,122.529
"1702","Liaoning",1968,"02/21/2020","China","2020-02-21T01:33:02",121,1,61,41.9437,122.529
"1703","Liaoning",3604,"03/06/2020","China","2020-03-03T14:33:03",125,1,106,41.9437,122.529
"1704","Liaoning",786,"02/05/2020","China","2020-02-05T15:23:02",89,0,4,41.9437,122.529
"1705","Liaoning",1001,"02/08/2020","China","2020-02-08T11:53:01",105,0,8,41.9437,122.529
"1706","Liaoning",5964,"03/16/2020","China","2020-03-16T14:38:45",125,1,115,41.9437,122.529
"1707","Liaoning",6818,"03/19/2020","China","2020-03-18T02:13:06",125,1,122,41.9437,122.529
"1708","Liaoning",5695,"03/15/2020","China","2020-03-15T04:13:27",125,1,114,41.9437,122.529
"1709","Liaoning",7126,"03/20/2020","China","2020-03-20T01:43:03",126,2,122,41.9437,122.529
"1710","Liaoning",9656,"03/28/2020","China","3/8/20 5:31",132,2,124,41.9437,122.529
"1711","Liaoning",14091,"04/11/2020","China","2020-04-11 22:52:46",145,2,133,41.9437,122.529
"1712","Liaoning",929,"02/07/2020","China","2020-02-07T15:33:03",99,0,7,41.9437,122.529
"1713","Liaoning",7841,"03/22/2020","China","3/8/20 5:31",126,2,124,41.9437,122.529
"1714","Liaoning",858,"02/06/2020","China","2020-02-06T14:33:02",94,0,5,41.9437,122.529
"1715","Ningxia",5465,"03/14/2020","China","2020-03-14T09:53:08",75,0,73,37.1987,106.1581
"1716","Ningxia",15716,"04/16/2020","China","2020-04-16 23:38:19",75,0,75,37.1987,106.1581
"1717","Ningxia",1747,"02/18/2020","China","2020-02-18T10:23:03",70,0,42,37.1987,106.1581
"1718","Ningxia",4298,"03/09/2020","China","2020-03-06T12:53:03",75,0,71,37.1987,106.1581
"1719","Ningxia",16996,"04/20/2020","China","2020-04-20 23:44:50",75,0,75,37.1987,106.1581
"1720","Ningxia",7464,"03/21/2020","China","2020-03-16T14:38:45",75,0,75,37.1987,106.1581
"1721","Ningxia",14756,"04/13/2020","China","2020-04-13 23:15:42",75,0,75,37.1987,106.1581
"1722","Ningxia",1671,"02/17/2020","China","2020-02-17T11:03:06",70,0,35,37.1987,106.1581
"1723","Ningxia",16676,"04/19/2020","China","2020-04-19 23:49:05",75,0,75,37.1987,106.1581
"1724","Ningxia",2059,"02/22/2020","China","2020-02-21T06:23:04",71,0,48,37.1987,106.1581
"1725","Ningxia",6851,"03/19/2020","China","2020-03-16T14:38:45",75,0,75,37.1987,106.1581
"1726","Ningxia",6555,"03/18/2020","China","2020-03-16T14:38:45",75,0,75,37.1987,106.1581
"1727","Ningxia",1225,"02/11/2020","China","2020-02-11T10:03:08",53,0,22,37.1987,106.1581
"1728","Ningxia",1443,"02/14/2020","China","2020-02-14T01:43:02",67,0,24,37.1987,106.1581
"1729","Ningxia",15396,"04/15/2020","China","2020-04-15 23:04:26",75,0,75,37.1987,106.1581
"1730","Ningxia",109,"01/24/2020","China","1/24/20 17:00",2,0,0,37.1987,106.1581
"1731","Ningxia",1899,"02/20/2020","China","2020-02-20T05:23:02",71,0,44,37.1987,106.1581
"1732","Ningxia",244,"01/27/2020","China","1/27/20 23:59",7,0,0,37.1987,106.1581
"1733","Ningxia",3439,"03/05/2020","China","2020-03-04T01:33:07",75,0,69,37.1987,106.1581
"1734","Ningxia",9064,"03/26/2020","China","2020-03-26 23:53:24",75,0,75,37.1987,106.1581
"1735","Ningxia",11245,"04/02/2020","China","4/2/20 8:53",75,0,75,37.1987,106.1581
"1736","Ningxia",8162,"03/23/2020","China","2020-03-23 23:23:20",75,0,75,37.1987,106.1581
"1737","Ningxia",11560,"04/03/2020","China","2020-04-03 22:52:45",75,0,75,37.1987,106.1581
"1738","Ningxia",1369,"02/13/2020","China","2020-02-13T01:23:08",64,0,24,37.1987,106.1581
"1739","Ningxia",9371,"03/27/2020","China","2020-03-27 23:27:48",75,0,75,37.1987,106.1581
"1740","Ningxia",5983,"03/16/2020","China","2020-03-16T14:38:45",75,0,75,37.1987,106.1581
"1741","Ningxia",8458,"03/24/2020","China","2020-03-24 23:41:50",75,0,75,37.1987,106.1581
"1742","Ningxia",2145,"02/23/2020","China","2020-02-23T05:33:03",71,0,56,37.1987,106.1581
"1743","Ningxia",8760,"03/25/2020","China","2020-03-25 23:37:49",75,0,75,37.1987,106.1581
"1744","Ningxia",1152,"02/10/2020","China","2020-02-10T01:43:02",49,0,13,37.1987,106.1581
"1745","Ningxia",6260,"03/17/2020","China","2020-03-16T14:38:45",75,0,75,37.1987,106.1581
"1746","Ningxia",936,"02/07/2020","China","2020-02-07T11:13:07",43,0,5,37.1987,106.1581
"1747","Ningxia",2230,"02/24/2020","China","2020-02-24T06:53:02",71,0,58,37.1987,106.1581
"1748","Ningxia",2982,"03/02/2020","China","2020-03-02T01:33:02",74,0,69,37.1987,106.1581
"1749","Ningxia",1008,"02/08/2020","China","2020-02-08T09:13:16",45,0,15,37.1987,106.1581
"1750","Ningxia",10304,"03/30/2020","China","3/8/20 5:31",75,0,75,37.1987,106.1581
"1751","Ningxia",2321,"02/25/2020","China","2020-02-25T03:53:02",71,0,61,37.1987,106.1581
"1752","Ningxia",1596,"02/16/2020","China","2020-02-15T08:43:03",70,0,33,37.1987,106.1581
"1753","Ningxia",14116,"04/11/2020","China","2020-04-11 22:52:46",75,0,75,37.1987,106.1581
"1754","Ningxia",16036,"04/17/2020","China","2020-04-17 23:38:48",75,0,75,37.1987,106.1581
"1755","Ningxia",9681,"03/28/2020","China","3/8/20 5:31",75,0,75,37.1987,106.1581
"1756","Ningxia",7154,"03/20/2020","China","2020-03-16T14:38:45",75,0,75,37.1987,106.1581
"1757","Ningxia",22,"01/22/2020","China","1/22/2020 17:00",1,0,0,37.1987,106.1581
"1758","Ningxia",14436,"04/12/2020","China","2020-04-12 23:25:00",75,0,75,37.1987,106.1581
"1759","Ningxia",457,"01/31/2020","China","1/31/2020 23:59",21,0,0,37.1987,106.1581
"1760","Ningxia",13154,"04/08/2020","China","2020-04-08 22:59:00",75,0,75,37.1987,106.1581
"1761","Ningxia",1519,"02/15/2020","China","2020-02-15T08:43:03",70,0,33,37.1987,106.1581
"1762","Ningxia",4042,"03/08/2020","China","2020-03-06T12:53:03",75,0,71,37.1987,106.1581
"1763","Ningxia",4777,"03/11/2020","China","2020-03-11T09:33:12",75,0,72,37.1987,106.1581
"1764","Ningxia",12514,"04/06/2020","China","4/6/20 9:37",75,0,75,37.1987,106.1581
"1765","Ningxia",5715,"03/15/2020","China","2020-03-14T09:53:08",75,0,73,37.1987,106.1581
"1766","Ningxia",15076,"04/14/2020","China","2020-04-14 23:41:11",75,0,75,37.1987,106.1581
"1767","Ningxia",12834,"04/07/2020","China","2020-04-07 23:11:31",75,0,75,37.1987,106.1581
"1768","Ningxia",4567,"03/10/2020","China","2020-03-06T12:53:03",75,0,71,37.1987,106.1581
"1769","Ningxia",3276,"03/04/2020","China","2020-03-04T01:33:07",75,0,69,37.1987,106.1581
"1770","Ningxia",655,"02/03/2020","China","2020-02-03T08:33:03",31,0,1,37.1987,106.1581
"1771","Ningxia",5182,"03/13/2020","China","2020-03-11T09:33:12",75,0,72,37.1987,106.1581
"1772","Ningxia",16356,"04/18/2020","China","2020-04-18 22:40:18",75,0,75,37.1987,106.1581
"1773","Ningxia",13474,"04/09/2020","China","2020-04-09 23:09:19",75,0,75,37.1987,106.1581
"1774","Ningxia",2516,"02/27/2020","China","2020-02-27T10:03:07",72,0,68,37.1987,106.1581
"1775","Ningxia",293,"01/28/2020","China","1/28/20 23:00",11,0,0,37.1987,106.1581
"1776","Ningxia",1822,"02/19/2020","China","2020-02-19T01:53:02",71,0,42,37.1987,106.1581
"1777","Ningxia",519,"02/01/2020","China","2/1/2020 2:13",26,0,0,37.1987,106.1581
"1778","Ningxia",3614,"03/06/2020","China","2020-03-06T12:53:03",75,0,71,37.1987,106.1581
"1779","Ningxia",793,"02/05/2020","China","2020-02-04T02:13:18",34,0,1,37.1987,106.1581
"1780","Ningxia",198,"01/26/2020","China","1/26/20 16:00",4,0,0,37.1987,106.1581
"1781","Ningxia",4996,"03/12/2020","China","2020-03-11T09:33:12",75,0,72,37.1987,106.1581
"1782","Ningxia",586,"02/02/2020","China","2020-02-02T01:43:02",28,0,0,37.1987,106.1581
"1783","Ningxia",865,"02/06/2020","China","2020-02-06T02:13:15",40,0,1,37.1987,106.1581
"1784","Ningxia",9992,"03/29/2020","China","3/8/20 5:31",75,0,75,37.1987,106.1581
"1785","Ningxia",2857,"03/01/2020","China","2020-02-29T05:53:02",73,0,69,37.1987,106.1581
"1786","Ningxia",7866,"03/22/2020","China","3/8/20 5:31",75,0,75,37.1987,106.1581
"1787","Ningxia",723,"02/04/2020","China","2020-02-04T02:13:18",34,0,1,37.1987,106.1581
"1788","Ningxia",60,"01/23/2020","China","1/23/20 17:00",1,0,0,37.1987,106.1581
"1789","Ningxia",13795,"04/10/2020","China","2020-04-10 23:01:43",75,0,75,37.1987,106.1581
"1790","Ningxia",1975,"02/21/2020","China","2020-02-21T06:23:04",71,0,48,37.1987,106.1581
"1791","Ningxia",10617,"03/31/2020","China","2020-03-31 23:49:27",75,0,75,37.1987,106.1581
"1792","Ningxia",11876,"04/04/2020","China","4/4/20 9:38",75,0,75,37.1987,106.1581
"1793","Ningxia",3815,"03/07/2020","China","2020-03-06T12:53:03",75,0,71,37.1987,106.1581
"1794","Ningxia",1080,"02/09/2020","China","2020-02-09T02:03:11",45,0,13,37.1987,106.1581
"1795","Ningxia",1298,"02/12/2020","China","2020-02-12T11:13:05",58,0,24,37.1987,106.1581
"1796","Ningxia",12194,"04/05/2020","China","2020-04-05 23:13:44",75,0,75,37.1987,106.1581
"1797","Ningxia",10930,"04/01/2020","China","2020-04-01 22:04:58",75,0,75,37.1987,106.1581
"1798","Ningxia",2621,"02/28/2020","China","2020-02-27T10:03:07",72,0,68,37.1987,106.1581
"1799","Ningxia",2737,"02/29/2020","China","2020-02-29T05:53:02",73,0,69,37.1987,106.1581
"1800","Ningxia",399,"01/30/2020","China","1/30/20 16:00",17,0,0,37.1987,106.1581
"1801","Ningxia",2415,"02/26/2020","China","2020-02-26T03:53:01",71,0,65,37.1987,106.1581
"1802","Ningxia",3123,"03/03/2020","China","2020-03-02T01:33:02",74,0,69,37.1987,106.1581
"1803","Ningxia",154,"01/25/2020","China","1/25/20 17:00",3,0,0,37.1987,106.1581
"1804","Ningxia",346,"01/29/2020","China","1/29/20 19:30",12,0,0,37.1987,106.1581
"1805","Qinghai",15730,"04/16/2020","China","2020-04-16 23:38:19",18,0,18,35.7448,96.4077
"1806","Qinghai",2236,"02/24/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1807","Qinghai",1015,"02/08/2020","China","2020-02-06T02:13:15",18,0,3,35.7448,96.4077
"1808","Qinghai",2327,"02/25/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1809","Qinghai",2633,"02/28/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1810","Qinghai",15410,"04/15/2020","China","2020-04-15 23:04:26",18,0,18,35.7448,96.4077
"1811","Qinghai",5184,"03/13/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1812","Qinghai",1982,"02/21/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1813","Qinghai",17010,"04/20/2020","China","2020-04-20 23:44:50",18,0,18,35.7448,96.4077
"1814","Qinghai",14770,"04/13/2020","China","2020-04-13 23:15:42",18,0,18,35.7448,96.4077
"1815","Qinghai",730,"02/04/2020","China","2020-02-04T01:33:01",15,0,0,35.7448,96.4077
"1816","Qinghai",14450,"04/12/2020","China","2020-04-12 23:25:00",18,0,18,35.7448,96.4077
"1817","Qinghai",3458,"03/05/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1818","Qinghai",11574,"04/03/2020","China","2020-04-03 22:52:45",18,0,18,35.7448,96.4077
"1819","Qinghai",2066,"02/22/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1820","Qinghai",1231,"02/11/2020","China","2020-02-11T11:23:04",18,0,5,35.7448,96.4077
"1821","Qinghai",12528,"04/06/2020","China","4/6/20 9:37",18,0,18,35.7448,96.4077
"1822","Qinghai",3639,"03/06/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1823","Qinghai",1159,"02/10/2020","China","2020-02-06T02:13:15",18,0,3,35.7448,96.4077
"1824","Qinghai",16370,"04/18/2020","China","2020-04-18 22:40:18",18,0,18,35.7448,96.4077
"1825","Qinghai",662,"02/03/2020","China","2020-02-03T02:43:01",13,0,0,35.7448,96.4077
"1826","Qinghai",943,"02/07/2020","China","2020-02-06T02:13:15",18,0,3,35.7448,96.4077
"1827","Qinghai",1678,"02/17/2020","China","2020-02-15T08:43:03",18,0,13,35.7448,96.4077
"1828","Qinghai",16690,"04/19/2020","China","2020-04-19 23:49:05",18,0,18,35.7448,96.4077
"1829","Qinghai",2995,"03/02/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1830","Qinghai",1753,"02/18/2020","China","2020-02-18T07:43:02",18,0,15,35.7448,96.4077
"1831","Qinghai",10318,"03/30/2020","China","3/8/20 5:31",18,0,18,35.7448,96.4077
"1832","Qinghai",1304,"02/12/2020","China","2020-02-12T08:03:06",18,0,9,35.7448,96.4077
"1833","Qinghai",5774,"03/15/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1834","Qinghai",15090,"04/14/2020","China","2020-04-14 23:41:11",18,0,18,35.7448,96.4077
"1835","Qinghai",1828,"02/19/2020","China","2020-02-19T04:53:02",18,0,16,35.7448,96.4077
"1836","Qinghai",1378,"02/13/2020","China","2020-02-13T08:43:08",18,0,11,35.7448,96.4077
"1837","Qinghai",4601,"03/10/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1838","Qinghai",7206,"03/20/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1839","Qinghai",23,"01/22/2020","China","1/22/2020 17:00",0,0,0,35.7448,96.4077
"1840","Qinghai",13488,"04/09/2020","China","2020-04-09 23:09:19",18,0,18,35.7448,96.4077
"1841","Qinghai",463,"01/31/2020","China","1/31/2020 23:59",8,0,0,35.7448,96.4077
"1842","Qinghai",4072,"03/08/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1843","Qinghai",9078,"03/26/2020","China","2020-03-26 23:53:24",18,0,18,35.7448,96.4077
"1844","Qinghai",4329,"03/09/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1845","Qinghai",61,"01/23/2020","China","1/23/20 17:00",0,0,0,35.7448,96.4077
"1846","Qinghai",13809,"04/10/2020","China","2020-04-10 23:01:43",18,0,18,35.7448,96.4077
"1847","Qinghai",9385,"03/27/2020","China","2020-03-27 23:27:48",18,0,18,35.7448,96.4077
"1848","Qinghai",2424,"02/26/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1849","Qinghai",2747,"02/29/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1850","Qinghai",14130,"04/11/2020","China","2020-04-11 22:52:46",18,0,18,35.7448,96.4077
"1851","Qinghai",405,"01/30/2020","China","1/30/20 16:00",8,0,0,35.7448,96.4077
"1852","Qinghai",202,"01/26/2020","China","1/26/20 16:00",1,0,0,35.7448,96.4077
"1853","Qinghai",247,"01/27/2020","China","1/27/20 23:59",6,0,0,35.7448,96.4077
"1854","Qinghai",10006,"03/29/2020","China","3/8/20 5:31",18,0,18,35.7448,96.4077
"1855","Qinghai",2525,"02/27/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1856","Qinghai",6334,"03/17/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1857","Qinghai",7517,"03/21/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1858","Qinghai",6616,"03/18/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1859","Qinghai",529,"02/01/2020","China","2/1/2020 5:37",9,0,0,35.7448,96.4077
"1860","Qinghai",8175,"03/23/2020","China","2020-03-23 23:23:20",18,0,18,35.7448,96.4077
"1861","Qinghai",1603,"02/16/2020","China","2020-02-15T08:43:03",18,0,13,35.7448,96.4077
"1862","Qinghai",3140,"03/03/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1863","Qinghai",871,"02/06/2020","China","2020-02-06T02:13:15",18,0,3,35.7448,96.4077
"1864","Qinghai",3841,"03/07/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1865","Qinghai",2150,"02/23/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1866","Qinghai",1904,"02/20/2020","China","2020-02-19T04:53:02",18,0,16,35.7448,96.4077
"1867","Qinghai",1452,"02/14/2020","China","2020-02-13T08:43:08",18,0,11,35.7448,96.4077
"1868","Qinghai",7880,"03/22/2020","China","3/8/20 5:31",18,0,18,35.7448,96.4077
"1869","Qinghai",300,"01/28/2020","China","1/28/20 23:00",6,0,0,35.7448,96.4077
"1870","Qinghai",4820,"03/11/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1871","Qinghai",11890,"04/04/2020","China","4/4/20 9:38",18,0,18,35.7448,96.4077
"1872","Qinghai",1527,"02/15/2020","China","2020-02-15T08:43:03",18,0,13,35.7448,96.4077
"1873","Qinghai",10631,"03/31/2020","China","2020-03-31 23:49:27",18,0,18,35.7448,96.4077
"1874","Qinghai",595,"02/02/2020","China","2020-02-02T05:33:03",11,0,0,35.7448,96.4077
"1875","Qinghai",2869,"03/01/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1876","Qinghai",1087,"02/09/2020","China","2020-02-06T02:13:15",18,0,3,35.7448,96.4077
"1877","Qinghai",12208,"04/05/2020","China","2020-04-05 23:13:44",18,0,18,35.7448,96.4077
"1878","Qinghai",13168,"04/08/2020","China","2020-04-08 22:59:00",18,0,18,35.7448,96.4077
"1879","Qinghai",5520,"03/14/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1880","Qinghai",8773,"03/25/2020","China","2020-03-25 23:37:49",18,0,18,35.7448,96.4077
"1881","Qinghai",352,"01/29/2020","China","1/29/20 19:30",6,0,0,35.7448,96.4077
"1882","Qinghai",11259,"04/02/2020","China","4/2/20 8:53",18,0,18,35.7448,96.4077
"1883","Qinghai",800,"02/05/2020","China","2020-02-05T03:13:05",17,0,3,35.7448,96.4077
"1884","Qinghai",12848,"04/07/2020","China","2020-04-07 23:11:31",18,0,18,35.7448,96.4077
"1885","Qinghai",10944,"04/01/2020","China","2020-04-01 22:04:58",18,0,18,35.7448,96.4077
"1886","Qinghai",3295,"03/04/2020","China","2020-02-21T04:43:02",18,0,18,35.7448,96.4077
"1887","Qinghai",9695,"03/28/2020","China","3/8/20 5:31",18,0,18,35.7448,96.4077
"1888","Qinghai",6043,"03/16/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1889","Qinghai",158,"01/25/2020","China","1/25/20 17:00",1,0,0,35.7448,96.4077
"1890","Qinghai",16050,"04/17/2020","China","2020-04-17 23:38:48",18,0,18,35.7448,96.4077
"1891","Qinghai",5042,"03/12/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1892","Qinghai",8471,"03/24/2020","China","2020-03-24 23:41:50",18,0,18,35.7448,96.4077
"1893","Qinghai",117,"01/24/2020","China","1/24/20 17:00",0,0,0,35.7448,96.4077
"1894","Qinghai",6904,"03/19/2020","China","2020-03-11T02:18:14",18,0,18,35.7448,96.4077
"1895","Shaanxi",283,"01/28/2020","China","1/28/20 23:00",46,0,0,35.394,109.188
"1896","Shaanxi",11583,"04/03/2020","China","2020-04-03 22:52:45",255,3,244,35.394,109.188
"1897","Shaanxi",4972,"03/12/2020","China","2020-03-12T01:33:02",245,2,232,35.394,109.188
"1898","Shaanxi",3421,"03/05/2020","China","2020-03-05T06:03:08",245,1,224,35.394,109.188
"1899","Shaanxi",3260,"03/04/2020","China","2020-03-04T15:43:03",245,1,223,35.394,109.188
"1900","Shaanxi",4277,"03/09/2020","China","2020-03-08T14:43:03",245,1,227,35.394,109.188
"1901","Shaanxi",2966,"03/02/2020","China","2020-03-02T08:03:12",245,1,216,35.394,109.188
"1902","Shaanxi",6210,"03/17/2020","China","2020-03-17T10:53:03",246,3,236,35.394,109.188
"1903","Shaanxi",335,"01/29/2020","China","1/29/20 19:30",56,0,0,35.394,109.188
"1904","Shaanxi",508,"02/01/2020","China","2/1/2020 5:37",101,0,0,35.394,109.188
"1905","Shaanxi",3594,"03/06/2020","China","2020-03-06T10:23:03",245,1,226,35.394,109.188
"1906","Shaanxi",7396,"03/21/2020","China","2020-03-21T01:43:03",248,3,239,35.394,109.188
"1907","Shaanxi",4755,"03/11/2020","China","2020-03-11T09:33:12",245,1,232,35.394,109.188
"1908","Shaanxi",2607,"02/28/2020","China","2020-02-28T08:53:03",245,1,199,35.394,109.188
"1909","Shaanxi",5935,"03/16/2020","China","2020-03-16T14:38:45",245,2,233,35.394,109.188
"1910","Shaanxi",14460,"04/12/2020","China","2020-04-12 23:25:00",256,3,248,35.394,109.188
"1911","Shaanxi",1358,"02/13/2020","China","2020-02-13T10:33:23",229,0,46,35.394,109.188
